brand,brand_prefix,part_code,priority
Opel,OP,TLR,normal
Opel,OP,ACR,normal
Opel,OP,TLL,normal
Opel,OP,PSR,normal
Opel,OP,RCK,normal
Opel,OP,TRD,normal
Opel,OP,TER,normal
Opel,OP,SBB,normal
Opel,OP,FPR,normal
Opel,OP,ABS,normal
Peugeot,PE,ACR,normal
Opel,OP,BHR,normal
Peugeot,PE,HLR,normal
Peugeot,PE,ML,normal
Peugeot,PE,HLL,normal
Peugeot,PE,MR,normal
Peugeot,PE,TLR,normal
Peugeot,PE,TLL,normal
Opel,OP,BHF,normal
Peugeot,PE,PSR,normal
Peugeot,PE,RCK,normal
Peugeot,PE,TER,normal
Peugeot,PE,FPR,normal
Peugeot,PE,ABS,normal
Peugeot,PE,TRD,normal
Peugeot,PE,BHF,normal
Peugeot,PE,BHR,normal
Porsche,PO,MUF,normal
Peugeot,PE,TEL,normal
Peugeot,PE,RNS,normal
Porsche,PO,ACR,normal
Porsche,PO,HLL,normal
Porsche,PO,ML,normal
Porsche,PO,MR,normal
Porsche,PO,TLL,normal
Porsche,PO,TLR,normal
Porsche,PO,PSR,normal
Porsche,PO,RCK,normal
Porsche,PO,HLR,normal
Porsche,PO,TEL,normal
Porsche,PO,TRD,normal
Porsche,PO,TER,normal
Porsche,PO,FPR,normal
Porsche,PO,FPU,normal
Porsche,PO,INJ,normal
Porsche,PO,BHF,normal
Porsche,PO,BMC,normal
Porsche,PO,BHR,normal
Porsche,PO,BAT,normal
Renault,RE,ACR,normal
Porsche,PO,STA,normal
Porsche,PO,TUR,normal
Renault,RE,HLR,normal
Renault,RE,HLL,normal
Renault,RE,ML,normal
Porsche,PO,ALT,normal
Renault,RE,TLL,normal
Renault,RE,TLR,normal
Renault,RE,PSR,normal
Renault,RE,MR,normal
Renault,RE,RCK,normal
Renault,RE,TER,normal
Renault,RE,SBB,normal
Renault,RE,TRD,normal
Renault,RE,FPR,normal
Renault,RE,ABS,normal
Renault,RE,BHR,normal
Renault,RE,BHF,normal
Seat,SE,HLL,normal
Seat,SE,HLR,normal
Seat,SE,ML,normal
Seat,SE,MR,normal
Seat,SE,TLL,normal
Seat,SE,TLR,normal
Seat,SE,PSR,normal
Seat,SE,ACR,normal
Seat,SE,RCK,normal
Seat,SE,TRD,normal
Seat,SE,TER,normal
Seat,SE,FPR,normal
Seat,SE,INJ,normal
Seat,SE,BHF,normal
Seat,SE,BHR,normal
Seat,SE,TUR,normal
Seat,SE,BAT,normal
Seat,SE,STA,normal
Skoda,SK,ACR,normal
Skoda,SK,HLL,normal
Skoda,SK,HLR,normal
Seat,SE,FPU,normal
Seat,SE,BMC,normal
Skoda,SK,ML,normal
Seat,SE,ALT,normal
Skoda,SK,MR,normal
Skoda,SK,TLL,normal
Skoda,SK,TLR,normal
Skoda,SK,RCK,normal
Skoda,SK,PSR,normal
Skoda,SK,SAS,normal
Skoda,SK,TRD,normal
Skoda,SK,TEL,normal
Skoda,SK,FPR,normal
Subaru,SU,HLL,normal
Subaru,SU,ACR,normal
Skoda,SK,BHF,normal
Skoda,SK,BMC,normal
Skoda,SK,RVC,normal
Skoda,SK,ABS,normal
Subaru,SU,HLR,normal
Skoda,SK,TER,normal
Subaru,SU,TLR,normal
Subaru,SU,TLL,normal
Subaru,SU,MR,normal
Subaru,SU,ML,normal
Subaru,SU,RCK,normal
Subaru,SU,PSR,normal
Subaru,SU,SAS,normal
Skoda,SK,BHR,normal
Subaru,SU,TEL,normal
Subaru,SU,TER,normal
Subaru,SU,TRD,normal
Subaru,SU,BHF,normal
Suzuki,SZ,MUF,normal
Subaru,SU,FPR,normal
Subaru,SU,ABS,normal
Suzuki,SZ,ACR,normal
Suzuki,SZ,HLR,normal
Subaru,SU,BHR,normal
Suzuki,SZ,HLL,normal
Suzuki,SZ,MR,normal
Suzuki,SZ,ML,normal
Suzuki,SZ,TLL,normal
Suzuki,SZ,TLR,normal
Suzuki,SZ,PSR,normal
Suzuki,SZ,TEL,normal
Suzuki,SZ,RCK,normal
Suzuki,SZ,SCS,normal
Suzuki,SZ,TER,normal
Suzuki,SZ,TRD,normal
Suzuki,SZ,SBT,normal
Suzuki,SZ,ABS,normal
Suzuki,SZ,FPR,normal
Suzuki,SZ,BHF,normal
Suzuki,SZ,BMC,normal
Suzuki,SZ,BHR,normal
Suzuki,SZ,CFLB,normal
Suzuki,SZ,CFRB,normal
Tesla,TS,MUF,normal
Tesla,TS,CAT,normal
Tesla,TS,HTR,normal
Tesla,TS,ACC,normal
Tesla,TS,ACR,normal
Suzuki,SZ,TUR,normal
Tesla,TS,HLL,normal
Tesla,TS,HLR,normal
Tesla,TS,ML,normal
Tesla,TS,MR,normal
Tesla,TS,TLL,normal
Tesla,TS,TLR,normal
Tesla,TS,PSR,normal
Tesla,TS,PSP,normal
Tesla,TS,TER,normal
Tesla,TS,RCK,normal
Tesla,TS,WLS,normal
Tesla,TS,TRD,normal
Tesla,TS,FPR,normal
Tesla,TS,FPU,normal
Tesla,TS,INJ,normal
Tesla,TS,BBR,normal
Tesla,TS,BHF,normal
Tesla,TS,BHR,normal
Tesla,TS,BMC,normal
Tesla,TS,CFLB,normal
Tesla,TS,INT,normal
Tesla,TS,CFRB,normal
Tesla,TS,TCV,normal
Tesla,TS,TUR,normal
Tesla,TS,PDC,normal
Tesla,TS,ALT,normal
Tesla,TS,STA,normal
Tesla,TS,TPM,normal
Tesla,TS,WPM,normal
Toyota,TY,HLL,normal
Toyota,TY,HLR,normal
Toyota,TY,TLL,normal
Toyota,TY,BHF,normal
Toyota,TY,TLR,normal
Toyota,TY,BHR,normal
Toyota,TY,BMC,normal
Volvo,VO,ACR,normal
Volvo,VO,HLL,normal
Volvo,VO,HLR,normal
Volvo,VO,MR,normal
Volvo,VO,ML,normal
Volvo,VO,RKL,normal
Volvo,VO,TLR,normal
Volvo,VO,RCK,normal
Volvo,VO,PSR,normal
Volvo,VO,TLL,normal
Volvo,VO,TRD,normal
Volvo,VO,TER,normal
Volvo,VO,BHF,normal
Volvo,VO,FPR,normal
Volvo,VO,BHR,normal
